Highlight,Book Title,Book Author,Amazon Book ID,Highlighted at
"rich and influential Romans often had water piped directly into their homes, to a small fountain in a central courtyard. But the right to have piped water required official permission that could be difficult to secure. As a result, the rich often bribed local officials or surreptitiously connected their homes to the public water supply.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
The Roman engineer Vitruvius and his contemporaries were well aware of this problem and noted that lead pipes were unhealthy and should be avoided because they could cause water to “become corrupted.,"Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
they cooked and stored acidic foods in lead-lined containers under conditions that would leach large quantities of lead.,"Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
The calcium present in the imported water appears to have precipitated inside the lead,"Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"pipes, forming a protective mineral layer that prevented lead from leaching into the water.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"By increasing the pH of the water to encourage the development of protective mineral layers, they prevent the lead from leaching out of those old pipes and soldered joints that are too expensive to find and replace.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"the tank where water from the aqueduct entered the city, known as the castellum divisorium, was designed with separate outlet pipes for the public fountains, private homes, and baths.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"The gravity-fed sewer system was constantly supplied with lots of flowing water from the fountains, which kept it relatively free from noxious smells.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"Eventually, some enterprising Roman came up with the idea of cutting a series of holes in the ground above the cloacae. Thus the first public toilets were invented.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"The operators of the urinals were happy to have visitors, because urine was a valuable commodity that could be sold to fabric shops and laundries. The high ammonia content of urine made it very useful for removing oil and dirt from wool, and presumably the urine smell didn’t stay behind after the fabric was washed. The sale of urine from the public urinals was subjected to a special tax. This practice gave rise to the saying attributed to the Emperor Vespasian, who ruled Rome from 69–79 CE. When asked about the lowly source of his revenues, he replied, “Pecunia non olet” (Money does not stink).","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"Because water often had an unpleasant taste and drinking it frequently caused an upset stomach or worse, it was considered by many to be the beverage of beggars. In Central Europe, beer was a popular alternative:","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"In the early part of the medieval era, human waste was largely kept out of the waterways because it was valued as fertilizer.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"The quality of local surface waters further deteriorated when streets were paved in an effort to control the mess created by all of the traffic passing through the mixture of mud, trash, and human wastes.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"The top basin, which contained the cleanest water, was reserved for drinking.14 According to the rules, those who wanted to draw water from the drinking water basin had to wash their jars in a separate cleaning","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"The second level was reserved for watering horses, but only those horses free of disease were allowed to drink from the basin. And the bottom level was reserved for industrial water uses or the washing of clothes","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
Fountains provided a place for young women to meet up with friends away from the ever watchful eyes of their parents.,"Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"When a citizen sounded the verbal fire alarm, impromptu fire brigades would fill their earthenware jugs from the deep, lower basins that ringed the edges of the fountains and fling those jugs into the burning building. After the fire, the city would pay to replace the broken containers.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
the elaborate waste recycling systems used in China and Japan succeeded because Asian farmers kept fewer animals—a factor that increased the value of human waste.,"Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"In Osaka, a poor village raised its prospects by establishing a monopoly on the collection of urine from barrels that were left on street corners to satisfy the needs of passing pedestrians.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"And unlike the gravity-driven Roman and New River aqueducts, pumps were necessary to lift the water from the river’s elevation to that of the city.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"Initially, a set of pumps powered by water wheels was built on London Bridge for this purpose.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"A link between cholera and contaminated drinking water was established when John Snow, a London physician, produced a map showing that a cluster of cholera victims on London’s Broad Street all had consumed water from the same shallow well. Snow reasoned that the disease was caused by the contaminated water and not miasma.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"During the 1850s, French chemists further refined the fertilizer production process by using distillation to extract pure ammonium sulfate fertilizer from human waste. This purified nitrogen-containing fertilizer was quite valuable, because few concentrated sources of nitrogen were available at that time.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"Introduce sewage into a flowing river, and chemistry and biology will initiate the oxidation process.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
"If too many oxygen-consuming substances, such as hydrogen sulfide, ammonia, and organic matter, are added to a river, then chemical reactions can use up all of the dissolved oxygen.","Water 4.0: The Past, Present, and Future of the World's Most Vital Resource",David Sedlak,B00HWWRKVG,2015-07-03 04:56:00+00:00
